COUNTRY,CITY,ZONE,ZONE_TYPE,ZONE_PRIORITIZATION,METRIC,L8W_ROLL,L7W_ROLL,L6W_ROLL,L5W_ROLL,L4W_ROLL,L3W_ROLL,L2W_ROLL,L1W_ROLL,L0W_ROLL
CL,Talca,Talca,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4731779063,0.4590611515,0.4418613271,0.4650584565,0.463279943,0.4438675752,0.4520498838,0.4280799779,0.4196561693
MX,Durango,Dgo_el_refugio,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.6016523734,0.5882129629,0.5718801679,0.5736442041,0.5749794626,0.571620085,0.5698992673,0.5626472727,0.5643448525
MX,Durango,Dgo_el_refugio,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.8989297486,0.8971620629,0.8894843059,0.888146886,0.8832256658,0.8840549383,0.8857044285,0.8919963499,0.8968931143
UY,Montevideo,Pocitos,Non Wealthy,High Priority,Perfect Orders,0.9456961409,0.9504460926,0.9479997258,0.9494542194,0.9524572581,0.9519399425,0.9527497639,0.9503271486,0.9499112511
AR,Cordoba,General Paz,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.9433083099,0.9401289134,0.9418274764,0.9426887426,0.9420928595,0.942943503,0.9472951961,0.9485164071,0.9479146959
AR,Cordoba,General Paz,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.1379957929,0.1359009492,0.1320435267,0.1331948368,0.136952085,0.1419906342,0.1459445327,0.1451010683,0.1355495366
AR,Cordoba,General Paz,Non Wealthy,Prioritized,Lead Penetration,0.4183777192,0.4185991717,0.4212351172,0.4254374148,0.4299964822,0.4331676621,0.435313229,0.4323708059,0.4314039574
MX,Toluca,Tol_Toltepec-lerma,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.8810141784,0.8774370149,0.8832456667,0.8769653456,0.8775033924,0.8772183376,0.8660169391,0.8787899562,0.8906200619
MX,Toluca,Tol_Toltepec-lerma,Non Wealthy,Prioritized,Non-Pro PTC > OP,0.717598911,0.7047891702,0.6938193348,0.6858635642,0.6791169244,0.6796575757,0.6857848597,0.6817308094,0.6861837132
MX,Toluca,Tol_Toltepec-lerma,Non Wealthy,Prioritized,Lead Penetration,0.141442282,0.1416765948,0.1415607389,0.142834224,0.1439343934,0.1453195271,0.1498205977,0.1531174179,0.1548268374
CO,Ibague,El Salado,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.552238806,0.5633802817,0.5789473684,0.6097560976,0.5974025974,0.5753424658,0.5625,0.5679012346,0.5581395349
AR,San Fernando,Catamarca,Non Wealthy,Not Prioritized,Non-Pro PTC > OP,0.6852706218,0.6508671135,0.7025630449,0.7128023937,0.7062872975,0.6837595908,0.6912914079,0.6348580614,0.634610161
PE,Piura,Castilla,Non Wealthy,Not Prioritized,Non-Pro PTC > OP,0.6517138404,0.6486412151,0.6247075123,0.6144381533,0.6647172428,0.7162181368,0.7177190308,0.7452751196,0.770023827
PE,Piura,Castilla,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.1021868908,0.1142627288,0.1167572464,0.1175213509,0.1155880209,0.1114974059,0.09972954846,0.0984689374,0.09239501871
MX,Irapuato,Irapuato,Non Wealthy,Prioritized,Perfect Orders,0.889242437,0.891106884,0.8808340162,0.8839069537,0.8951881423,0.9064515926,0.9150644031,0.9095992538,0.9088603478
MX,Irapuato,Irapuato,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.77317944,0.7719243187,0.7529508699,0.7474707702,0.7473320856,0.7404287132,0.725784409,0.7280915901,0.7308539413
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,Non Wealthy,Not Prioritized,Perfect Orders,0.848570764,0.8459448085,0.8552494317,0.8463404647,0.8283910187,0.8148019322,0.8038752694,0.802177535,0.7548857922
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.9027582888,0.9085782016,0.9032871679,0.8866554625,0.8780376723,0.8712024798,0.874231547,0.875520487,0.881775454
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.1820538372,0.1805016772,0.1762563238,0.1791716873,0.1819411034,0.1790338846,0.1765328479,0.1722611972,0.1644941042
PE,Chimbote,Nuevo Chimbote,Non Wealthy,Not Prioritized,Perfect Orders,0.7254670171,0.6899842788,0.7100421435,0.6883779944,0.7431287073,0.7929106389,0.7920719122,0.8019308598,0.7669409833
BR,Curitiba,PR - CWB - Santa Felicidade,Wealthy,Not Prioritized,Non-Pro PTC > OP,0.6464563771,0.692333183,0.6723656339,0.6680927269,0.6471448371,0.6683691384,0.6548600049,0.6793116825,0.6765694539
BR,Curitiba,PR - CWB - Santa Felicidade,Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4339639995,0.4174432782,0.3584685516,0.3444116494,0.3569333063,0.3718248155,0.3507664538,0.3959566833,0.3918747489
BR,Curitiba,PR - CWB - Santa Felicidade,Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.562992126,0.5376344086,0.5163636364,0.5034722222,0.5034482759,0.5153846154,0.5056179775,0.5,0.5608695652
BR,Curitiba,PR - CWB - Santa Felicidade,Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.2487804878,0.2975609756,0.318627451,0.3065326633,0.305,0.2512820513,0.2857142857,0.269035533,0.2713567839
BR,Londrina,PR - LND - Londrina,Non Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.1052631579,0.1619047619,0.1775700935,0.1553398058,0.1538461538,0.1651376147,0.2037037037,0.212962963,0.2467532468
CL,Santiago De Chile,la_pintana_el_bosque,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.8747497483,0.8796215581,0.8562689008,0.8679116639,0.8840434042,0.8987720057,0.8226585707,0.8505262232,0.8756362139
CL,Santiago De Chile,la_pintana_el_bosque,Non Wealthy,Prioritized,Non-Pro PTC > OP,0.7345355512,0.7288553023,0.7029717362,0.7046364699,0.7069722912,0.7075755164,0.7136838342,0.7092371173,0.7232050605
CL,Santiago De Chile,la_pintana_el_bosque,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5477035312,0.5514780768,0.5430821305,0.5490581726,0.5459418456,0.5463718691,0.5362845129,0.5434915332,0.5455098766
CL,Concepcion,San Pedro,Wealthy,Prioritized,Restaurants SST > SS CVR,0.8856629671,0.8756296453,0.8764653989,0.8767751868,0.8851404215,0.8830302249,0.8753641466,0.8756434992,0.8732590097
MX,Orizaba,OZA El Bejucal,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.484425921,0.4825173582,0.4734640212,0.4882673296,0.4741326975,0.4876798611,0.4669915099,0.4539208034,0.4536473827
MX,Orizaba,OZA El Bejucal,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.8886830086,0.8878234979,0.879472302,0.8690527142,0.8797508813,0.8682214417,0.856955089,0.8677946199,0.8685060793
CL,Santiago De Chile,Santiago_centro,Non Wealthy,High Priority,% Restaurants Sessions With Optimal Assortment,0.9704984135,0.9718810012,0.9716421729,0.9706182765,0.9711508196,0.9716717878,0.9591733207,0.9650569543,0.9699386371
CL,Santiago De Chile,Santiago_centro,Non Wealthy,High Priority,Non-Pro PTC > OP,0.7667999048,0.7544512562,0.7310546843,0.7328036434,0.739224435,0.7419974143,0.74381589,0.7383998794,0.7406989807
CL,Santiago De Chile,Santiago_centro,Non Wealthy,High Priority,Restaurants SST > SS CVR,0.9412459404,0.9454285325,0.9486933264,0.9485593313,0.9486724655,0.9483047435,0.9436907974,0.9449861189,0.9470129603
AR,Salta,ALVARADO_PULLAY,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.2203522534,0.2265837049,0.2079814118,0.1891739167,0.1554699724,0.1516292649,0.1397132317,0.1657803923,0.1605049742
MX,Tlaxcala,TLX Tlaxcala Centro,Non Wealthy,Not Prioritized,Perfect Orders,0.7697809171,0.7731388487,0.7979368131,0.8050146994,0.8126428961,0.8194825804,0.8292186349,0.7987389752,0.7914216736
MX,Tlaxcala,TLX Tlaxcala Centro,Non Wealthy,Not Prioritized,Lead Penetration,0.1264131672,0.1284792361,0.1291723622,0.1303191048,0.1316860534,0.1325969534,0.1332804276,0.1325981504,0.1328255761
MX,Valle De Chalco,Valle_de_Chalco,Non Wealthy,Not Prioritized,Perfect Orders,0.8571392418,0.8610595408,0.8553760959,0.8339092193,0.8226873318,0.8227623685,0.817447731,0.8180347121,0.809314793
MX,Valle De Chalco,Valle_de_Chalco,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.9110103855,0.9135048697,0.9122232669,0.9090373271,0.9106900273,0.9148017983,0.9103643451,0.9072902006,0.9082267412
MX,Valle De Chalco,Valle_de_Chalco,Non Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.26106934,0.2560873216,0.2508007241,0.2473312075,0.2493981023,0.266165196,0.2803682804,0.2874901652,0.2991615854
PE,Lima,Lucyana,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.2506941855,0.2573123033,0.2616951515,0.2593271119,0.2620213522,0.266958858,0.2743867717,0.2766557235,0.2721808927
AR,Buenos Aires,MASCHWITZ,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0,0,0,0,0,0.02666666667,0.06444444444,0.06484848485,0.05852525253
AR,Buenos Aires,MASCHWITZ,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.1739130435,0.1785714286,0.21875,0.25,0.2272727273,0.2777777778,0.1,0.2173913043,0.2173913043
CL,Santiago De Chile,Santiago_poniente,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.8482780749,0.8723974106,0.9291483254,0.8986443381,0.8924148607,0.8780392157,0.8566460268,0.8475335397,0.8300877193
MX,Tampico,Tam_Madero,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.9238634086,0.9198877064,0.9080299784,0.9093387691,0.9203325634,0.9174720919,0.9182690782,0.9256813693,0.9350688467
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Non Wealthy,Not Prioritized,Perfect Orders,0.8888246867,0.8741036847,0.8532462028,0.8179749099,0.7883103506,0.8170222306,0.8501540765,0.888405418,0.8828816431
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Non Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0.004978041116,0.005547141442,0.003166433857,0.001804401993,0.0015625,0.0006696428571,0.0004464285714,0.0002232142857,0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.8629832358,0.8688399978,0.8681383926,0.8761127888,0.834826948,0.84118529,0.8323065916,0.8814145494,0.89312872
MX,San Luis Potosi,SLP_penasco,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.8104937086,0.8231615609,0.8157107053,0.810583917,0.8264086426,0.8323114623,0.8381488785,0.8482536181,0.8548393936
MX,San Luis Potosi,SLP_penasco,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.1029904658,0.1033849517,0.1047368626,0.1062801998,0.1082470344,0.1087194207,0.1081199214,0.1096711679,0.1064242617
MX,San Luis Potosi,SLP_penasco,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.1139035868,0.1112583743,0.1137843973,0.111527993,0.1095836832,0.1141166106,0.1198933944,0.1199702114,0.1184472995
MX,Moroleon,URO_Moroleón Centro,Non Wealthy,Not Prioritized,Perfect Orders,0.8142671809,0.8125812827,0.8385901896,0.8694930781,0.8808677327,0.8849686081,0.8539408867,0.8154061625,0.8426484055
MX,Moroleon,URO_Moroleón Centro,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.08525971635,0.07575527966,0.08032568007,0.08718163124,0.09284090473,0.1008088883,0.09978212688,0.08011465805,0.06478122029
AR,Buenos Aires,Lomas de Zamora - Banfield,Wealthy,High Priority,Lead Penetration,0.3982672544,0.3991453639,0.4005716642,0.4033942554,0.4072076854,0.4064382253,0.4069111886,0.4075336241,0.4083092015
AR,Buenos Aires,Caseros - Bonich,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5678343458,0.5599183583,0.5404980585,0.5206094036,0.5186658387,0.5247984359,0.5376399588,0.5378179323,0.5420207654
AR,Buenos Aires,Caseros - Bonich,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.9394265851,0.9382533934,0.9344189096,0.9326310752,0.933860151,0.9369672556,0.9401988955,0.9416456827,0.9392412566
AR,Buenos Aires,Caseros - Bonich,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.3220402085,0.3189335966,0.3308740778,0.3320816122,0.3361664341,0.333968254,0.3345173157,0.3431359792,0.3632964403
AR,Buenos Aires,Caseros - Bonich,Non Wealthy,Prioritized,Turbo Adoption,0.501473188,0.503798948,0.530994152,0.526452732,0.5143104944,0.2590284436,0.2246989912,0.5229831144,0.4981238274
MX,Los Cabos,LCS_Los_cabos,Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0.7015701275,0.6977676876,0.6869003213,0.6759972049,0.6078925927,0.6055059087,0.5737084651,0.5987079543,0.6398454194
MX,Los Cabos,LCS_Los_cabos,Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.5762451288,0.5698105836,0.5700558503,0.5588590785,0.5374563043,0.5491072163,0.5547721668,0.5655061599,0.5595211046
BR,Maceio,AL - MCZ - Maceió,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.8314540379,0.8486653166,0.8668975833,0.8634152871,0.8728057994,0.8673017933,0.8383827046,0.824995781,0.8033911855
BR,Maceio,AL - MCZ - Maceió,Non Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.2460732984,0.2259615385,0.1800947867,0.1650485437,0.1827411168,0.1888888889,0.2035928144,0.2168674699,0.2521008403
BR,Maceio,AL - MCZ - Maceió,Non Wealthy,Not Prioritized,Lead Penetration,0.08090397964,0.08521805184,0.08686646737,0.08788174427,0.08828677014,0.08522732977,0.08215874716,0.07741306824,0.07093171591
MX,Orizaba,OZA Mirador,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.1472749785,0.1427541577,0.1465956254,0.1453726731,0.1552748574,0.1585839362,0.1567536703,0.1570372574,0.1486511572
CL,La Serena,Coquimbo,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.07279813957,0.06580769002,0.05525985763,0.04819225014,0.04504787535,0.04667321845,0.05109997471,0.05429006446,0.05484110634
BR,Campinas,SP - CPS - Vila Boa Vista,Non Wealthy,Not Prioritized,Perfect Orders,0.7097931748,0.678942424,0.6906719062,0.7346168044,0.6923173493,0.733357435,0.7448138831,0.7453050175,0.7015486719
MX,Ciudad Del Carmen,Cd del carmen,Non Wealthy,Prioritized,Perfect Orders,0.8974842705,0.8991588645,0.9014500373,0.8867726088,0.8874124207,0.8882968834,0.8880511088,0.8851743962,0.8852134397
MX,Ciudad Del Carmen,Cd del carmen,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.2982893799,0.2995213549,0.2964805602,0.2929142645,0.2937050028,0.3018075589,0.3072278134,0.3115549748,0.3296775609
MX,Ciudad Del Carmen,Cd del carmen,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.1209692637,0.1297468477,0.1298218472,0.1311808743,0.1317392028,0.1311565593,0.1353459925,0.1321826242,0.1261264038
CO,Cartagena,Marbella - Crespo,Wealthy,Prioritized,Perfect Orders,0.8688679452,0.8727029489,0.8772621474,0.8862287529,0.8867875576,0.8910167733,0.8967576246,0.8972408195,0.8947174856
CO,Cartagena,Marbella - Crespo,Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.9034971954,0.9011058672,0.9027996007,0.9075258378,0.9047926769,0.9074559292,0.9102028006,0.9118805028,0.9137271672
CO,Cartagena,Marbella - Crespo,Wealthy,Prioritized,Non-Pro PTC > OP,0.8465335469,0.8271448519,0.8186194398,0.8161409717,0.8253357053,0.8156284956,0.8015676302,0.797038055,0.8054670255
BR,Mogi Das Cruzes,Centro - MOG,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.2741724647,0.1609477124,0.07352941176,0.175,0.1125,0.175,0.3125,0.2,0.125
BR,Mogi Das Cruzes,Centro - MOG,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0,0,0,0,0,0,0,0,0
AR,Resistencia,RESISTENCIA,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.2109250138,0.2194619408,0.2127616843,0.2079951087,0.187297862,0.1699388896,0.1706944039,0.1818608949,0.1694285487
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.5111683849,0.5073848827,0.50995671,0.4929460581,0.5031746032,0.5186688312,0.5158526135,0.5303717135,0.527098831
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.2718446602,0.2789400279,0.2916666667,0.2968536252,0.2927170868,0.2828854314,0.2977207977,0.2822695035,0.2576601671
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,Wealthy,Not Prioritized,Lead Penetration,0.03110199128,0.03088528405,0.03110247608,0.03207608624,0.03272499834,0.03283395633,0.03229327745,0.03001115122,0.02925328603
MX,Aguascalientes,AGS_Trojes,Wealthy,Prioritized,Non-Pro PTC > OP,0.7447440296,0.7400470642,0.7239141677,0.7181399571,0.7112752397,0.7023110077,0.6966140794,0.6976888293,0.7075687129
MX,Aguascalientes,AGS_Trojes,Wealthy,Prioritized,Lead Penetration,0.2096497352,0.2091958771,0.2089949136,0.2077797779,0.2085383355,0.2077273211,0.2085372998,0.20985017,0.2118583838
CO,Bogota,Siberia,Non Wealthy,Not Prioritized,Perfect Orders,0.8289850351,0.8257774811,0.8299160074,0.8317017769,0.8128806083,0.836671717,0.8221834189,0.8477485677,0.8228197166
CL,Santiago De Chile,las_condes_vitacura,Wealthy,Prioritized,% PRO Users Who Breakeven,0.4940398848,0.4892179494,0.4948820901,0.4996045198,0.4941997973,0.4972745153,0.4860660325,0.483022024,0.4682610143
AR,Buenos Aires,Urquiza - Saavedra,Wealthy,Prioritized,Turbo Adoption,0.4476681881,0.440128043,0.4482445759,0.4436853329,0.4403756237,0.3846980145,0.3832957111,0.391169176,0.4041414284
BR,Fortaleza,ce_for_messejana/jangurussu,Non Wealthy,Not Prioritized,Perfect Orders,0.8168218485,0.8773278232,0.859120714,0.8520814533,0.8284916834,0.8592464323,0.8594831797,0.8770942393,0.7847202838
BR,Fortaleza,ce_for_messejana/jangurussu,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4918396619,0.4351510701,0.3960090056,0.4033973565,0.3413872112,0.2636656034,0.3242822967,0.3804158607,0.4051384506
MX,Minatitlan,Minatitlán,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4957134604,0.4981486835,0.48322691,0.4888696714,0.4954110379,0.4956406933,0.4763659097,0.4712105251,0.4651022988
CL,Antofagasta,Antofagasta Sur,Wealthy,Prioritized,Pro Adoption (Last Week Status),0.3817863398,0.3683304647,0.3460601137,0.3452950558,0.3436293436,0.3381458967,0.3471138846,0.3460620525,0.3654580153
CO,Bogota,Candelaria,Non Wealthy,High Priority,% Restaurants Sessions With Optimal Assortment,0.9798874739,0.9816452002,0.982053508,0.981744739,0.9832003993,0.9840608894,0.9844793046,0.9848851949,0.9837704033
PE,Lima,Chorrillos,Non Wealthy,High Priority,Restaurants SS > ATC CVR,0.5811951454,0.572491996,0.565393973,0.5655121537,0.5696725057,0.5725234678,0.5761188599,0.5749846264,0.5769252249
CO,Barranquilla,Riomar,Wealthy,Prioritized,MLTV Top Verticals Adoption,0.5537947289,0.5537831713,0.5526760199,0.5518543495,0.5511867532,0.5506700847,0.5500298317,0.5503623846,0.5471181222
CO,Barranquilla,Riomar,Wealthy,Prioritized,Lead Penetration,0.458556691,0.4630256947,0.4653804362,0.4657038756,0.4623801741,0.4587206158,0.4555817773,0.4522612857,0.4504949504
MX,Tlaxcala,TLX Altiplano,Non Wealthy,Not Prioritized,Perfect Orders,0.7177023078,0.7586036371,0.7599004622,0.7406116212,0.7720438379,0.8054767161,0.840727776,0.7152645503,0.677755102
CO,Monteria,Norte,Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.8618274324,0.8556968933,0.8559925646,0.8567346749,0.8648538113,0.8736733153,0.8610059411,0.8591551515,0.8603936248
CO,Monteria,Norte,Wealthy,Prioritized,Restaurants SS > ATC CVR,0.60566497,0.5946888158,0.5965527184,0.5962442676,0.5980415253,0.6039669188,0.6000221602,0.5976459912,0.5922210823
CO,Monteria,Norte,Wealthy,Prioritized,MLTV Top Verticals Adoption,0.4920074277,0.4887604039,0.4834711225,0.4793842853,0.4748523112,0.4708718141,0.468788111,0.4654401051,0.4619286551
CO,Monteria,Norte,Wealthy,Prioritized,% PRO Users Who Breakeven,0.7121771218,0.727139722,0.7291817524,0.7295141407,0.7164502165,0.7265625,0.7302357836,0.7370956641,0.7233174711
MX,Guadalajara,Valle Real,Wealthy,High Priority,Pro Adoption (Last Week Status),0.4019671657,0.3992922758,0.3980354474,0.3941803659,0.3941551009,0.4014241531,0.4060300078,0.4114915218,0.4340085942
MX,Guadalajara,Valle Real,Wealthy,High Priority,Restaurants Markdowns / GMV,0.06820307124,0.06838219536,0.06867988491,0.07099954246,0.07211819571,0.07328911622,0.07317635845,0.07190672327,0.07113885884
AR,Rosario,Belgrano,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.93132163,0.9334858435,0.9351701915,0.9354702967,0.9353110738,0.9370682016,0.9368915803,0.9390274501,0.9386602776
AR,Rosario,Belgrano,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.1991590214,0.191976003,0.1921954778,0.1830835118,0.1778499278,0.1809045226,0.18125,0.1794578083,0.1949886105
MX,Ciudad De Mexico,Roma-Polanco,Wealthy,Prioritized,Pro Adoption (Last Week Status),0.5357472325,0.5381897882,0.5326463886,0.5290370144,0.5252354437,0.5268821604,0.5286769037,0.5282956608,0.5515933116
MX,Ciudad De Mexico,Roma-Polanco,Wealthy,Prioritized,% PRO Users Who Breakeven,0.4473856295,0.4575918951,0.4651616935,0.463940238,0.4595296999,0.4526347471,0.4491356383,0.4475337933,0.4394094994
EC,Cuenca,Monay,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.548814,0.5325455777,0.5165986346,0.5010151565,0.5029265843,0.5062284834,0.5582615466,0.5288546129,0.4996372341
